input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,street_view_url,place_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
7ffdb0b1-64f9-4fef-be64-90592be2cd02,https://www.google.com/maps/place/T%C6%B0%E1%BB%A3ng+Ph%E1%BA%ADt+n%E1%BA%B1m/data=!4m7!3m6!1s0x314217d419164acd:0x3c04094d3cb38979!8m2!3d16.0996881!4d108.2797801!16s%2Fg%2F11fxvyn1lg!19sChIJzUoWGdQXQjEReYmzPE0JBDw?authuser=0&hl=vi&rclk=1,Tượng Phật nằm,Chùa phật giáo,"37XH+VWC Tượng Phật nằm, Linh Ung Pagoda, Hoàng Sa, Bãi Bụt, Sơn Trà, Đà Nẵng, Việt Nam",{},{},,,,76,4.700000,"{""1"":0,""2"":0,""3"":4,""4"":18,""5"":54}",16.099688,108.279780,4324591769518049657,,,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlXRydT-E5gX5UPKhmAY5iBRHZGBM3A3IUxjO3UtD0cYc8-DWDTo87l6jRiRcq6ZnxPWplG0jJbJdFGoJmfZG_Ahz1LJUt4ory04jhayoaoZo0J2FT7qlqa7YQev1Y272T5O6QKIQ=w408-h544-k-no,Asia/Saigon,,0x314217d419164acd:0x3c04094d3cb38979,,ChIJzUoWGdQXQjEReYmzPE0JBDw,"[{""title"":""Tất cả"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlXRydT-E5gX5UPKhmAY5iBRHZGBM3A3IUxjO3UtD0cYc8-DWDTo87l6jRiRcq6ZnxPWplG0jJbJdFGoJmfZG_Ahz1LJUt4ory04jhayoaoZo0J2FT7qlqa7YQev1Y272T5O6QKIQ=w224-h298-k-no""},{""title"":""Mới nhất"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmLF9cTQiBRJcnHaEgFwk1qo2tsUxx_MDO6xBxD1038YSAbvh3BUfFyR4ItWfBfo6_BPKmBQfmsYlRUwwgrTdI2iwT-zr7Ox2oHd_oAbew-sFXPH5O2ttK7sN0eVeeLAQYAd-KRpkGo_wey=w397-h298-k-no""},{""title"":""Video"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWksTgN5EFmah4O-OnjTzvn0nmMAyjXWzIqtwQXA9lWbu7TRujvmx4W3BHlrjyoYA_UPM_7Ua1T9sZH0VjgOJ8-4ITxt3cpWxvhzJjjZUmxy_nuwqKWTD0cEb3v2euJ_aMLwYeziZTPePGbN=w224-h398-k-no""},{""title"":""Chế độ xem Phố và 360°"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnVXcF0D_8BcRczfzPnE7DQsYJk065JxTmoas6RrZcB6l0gPB8ThWauUAKDXRMv8tIQxtXMhXIGoB8RaoL_5TdAQMrYQNyHbcckxA8oHcs-J1AqArv21JJ4CNlVVTEVW08rFx61NQ=w224-h298-k-no-pi-24.990618-ya54.808643-ro-0-fo100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Tượng Phật nằm (Chủ sở hữu)"",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}","[{""id"":""amenities"",""name"":""Tiện nghi"",""options"":[{""name"":""Nhà vệ sinh"",""enabled"":true}]}]","[{""Name"":""Hiếu Ngô"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVuill538LY5zKRDlqpsPIG3-_z6x28a53SZ9jYicf88x5Qz0eZ=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":""Tượng Phật nằm ở tháp Xá Lợi chùa Linh Ứng thực sự là một tác phẩm nghệ thuật đầy ý nghĩa và thanh tịnh. Bức tượng mang vẻ mặt hiền từ, an nhiên, như lan tỏa sự bình an cho những ai chiêm ngưỡng. Nằm trong không gian yên tĩnh, được bao quanh bởi khung cảnh thiên nhiên trong lành, tượng Phật nằm tạo nên một cảm giác thanh thoát và thoát tục, giúp mọi người tìm thấy sự tĩnh tâm và lòng thành kính. Đây không chỉ là điểm nhấn kiến trúc độc đáo mà còn là nơi lý tưởng để cầu nguyện và tìm kiếm sự bình yên trong tâm hồn."",""Images"":[""https://lh3.googleusercontent.com/grass-cs/ACvplmP6FP1SHoZDW-RmrWnENgxM1p6Nc0j6bFhJy_QcKwdfd-h_ZdOEAw1jCDIVyRmATMtDvGURrjihGhxVi6bwe2Nukvua-5DT4OuQxICndQ7VwsVLaezE2R1DikUtL_WO2GTP3xY=k-no"",""https://lh3.googleusercontent.com/grass-cs/ACvplmND3T83Ubg_9LoLwzHzhcFOMUnMAfjWhifDD_6qerdqesnZkyGO_N33vF-akRFXCkXp5l4kS47xqt6IXL85vocjlOpUe_6TKIM6E0F98U9D3wCe0DQPBnEOlExwSbSm0pslXQ=k-no"",""https://lh3.googleusercontent.com/grass-cs/ACvplmPWEjuvG9qJbYG8r4uBOAmUc_CnuoYe7G4M4mwfhPmCnVZcjNBODR-cVQlfIzGI0j8Rls7NT4MOFw3lFgCwWPYCAfy6qLJLDFlHPGHlQpK5tS7F5JUGfmAicxRJb1Ls8Psi8S8FbQ=k-no"",""https://lh3.googleusercontent.com/grass-cs/ACvplmOrlNws8uKm3hrlnWD8uiHaJj8mrTkjMUzfW6pMJtQhRDbE-dK5Bzc6PWl8_DpNGlXHPQiG80QGOUr_alY0DDE7Hcd9ax2xerQi8V1dKLxHf0ycpXXhoYF00Bimx7ZEeFnaVzwS=k-no"",""https://lh3.googleusercontent.com/grass-cs/ACvplmOGL849XuFNejhTtyoOQ1nDPuvN9DRqq4QvBqyfF7kAFFAhtRsy2dABwvv8f8CbOyMW0rFSqkJgDCLx41H_Gsf13w3s9iAt9bXZ4_a-02EDWCW5GdLO5ggODxETJ6rDK1Bz1TFxWQ=k-no"",""https://lh3.googleusercontent.com/grass-cs/ACvplmMNmqK4_kSHLvQjca6QuEuBTI_OWHAekdxzwV4DmYjh-locOcC499ErF0xa4tf9oyQ4RKpdloqC4ZHofpTMp8qWFCSqnLKyaKXY6hGiNoF4luDJ7jlP6DQ_UnsIhaha0gWUjq4=k-no"",""https://lh3.googleusercontent.com/grass-cs/ACvplmOI_s4AwgDM2VIdqhA_DuaHyM8VXSnd4h1M1NEg7HKsOvxXld7ZF2S3Zr02mAtpMI1sdnDs45rJEtgJa8KMOxYIedHQLK9DmuSLrAPpqosyjl-JtSH_Ts_GBw6Tdf7RPYcKAe_iOg=k-no"",""https://lh3.googleusercontent.com/grass-cs/ACvplmOpdAi6snj7IR6L-CWrzijqRXFXrjaYyks2Sv2-OkVKIf73fG-IcqBem5PUHLvlZKWPJEiQgHc7rv3lcRYDuaT1NgZJImpo21c9a4bHmWTBMZPvmIlkm0jBYFqq71ZvSqnxuLDAaQ=k-no"",""https://lh3.googleusercontent.com/grass-cs/ACvplmPDGgFd0yGfvfPaSkNa74zf_mMG-g5JpnLcZjuTZOfKUl2fNx2hYFwP6fxuhD0HX0WLGKBEnsv_PzdvFjA0p5m2m1sCRQ4Ek3ZsMms1GJfoknwO6LUcf7LDDG-G2h5yaSfDjvPC=k-no"",""https://lh3.googleusercontent.com/grass-cs/ACvplmNPFEm1bq1GdaqampEvy7sRGwI1DYqfxMTlSsl9ClIPoH1ptE4kvghxVVhPBB9quzUnedQnbtjBbmfPIVzXpT7cgdhJgFR_U51uJinSxvC8ajC4phPdbW4SS6Nx9D_nuOsaZo9DFw=k-no"",""https://lh3.googleusercontent.com/grass-cs/ACvplmPa9_9YVsFa6TL-iOWF_8hchyZCHwtl1OzSfDFUCFRusWYvOVdfdBwmfFjhVURqgQsI4L-Is-cnJ5YaxM4jZGtPHF-8ZtUVGhj7Pi-Ad0jhB0hCyovyN3NfHLHJVdpGKchL5djB=k-no""],""When"":""một năm trước"",""review_id"":""ChdDSUhNMG9nS0VJQ0FnSURYai15SHZ3RRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/107549281307085100065/reviews?hl=vi"",""posted_at_unix_micros"":1730431021302862,""updated_at_unix_micros"":1730431021302862,""language"":""vi"",""translated_lang"":"""",""text_original"":""Tượng Phật nằm ở tháp Xá Lợi chùa Linh Ứng thực sự là một tác phẩm nghệ thuật đầy ý nghĩa và thanh tịnh. Bức tượng mang vẻ mặt hiền từ, an nhiên, như lan tỏa sự bình an cho những ai chiêm ngưỡng. Nằm trong không gian yên tĩnh, được bao quanh bởi khung cảnh thiên nhiên trong lành, tượng Phật nằm tạo nên một cảm giác thanh thoát và thoát tục, giúp mọi người tìm thấy sự tĩnh tâm và lòng thành kính. Đây không chỉ là điểm nhấn kiến trúc độc đáo mà còn là nơi lý tưởng để cầu nguyện và tìm kiếm sự bình yên trong tâm hồn."",""text_translated"":"""",""published_at"":""2024-11-01T03:17:01.302862Z""},{""Name"":""Kien mai ngoc"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWAK3Do7Ri1BMXakz1W3kAY73lSA2ZY-B9dNiaY4wGN_fZJ_jTE=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":""Sạch sẽ, thành tịnh nhẹ nhàng, cảm giác thư thái khi đến nơi này!"",""Images"":[""https://lh3.googleusercontent.com/grass-cs/ACvplmPHbJ-XyjJ8XsdeOEtF42WXbm9GlXJlSAa_zoJ-46RSBFj2riKIpPl7g2oUiQ2r9lKQell-ojpcX1Wh-X8gPoxzB9Nh40XfBKpz6HjSn-DyOHHIKRuyxVXT3lWpLWhZrAGgWHqb=k-no"",""https://lh3.googleusercontent.com/grass-cs/ACvplmMsLbyqTNG5SHbHJDKmhli2y2kRRoMNQmQfWZMwEm1saFa2eyWJuLvLIUahfGtU25-pmDy4SpzRs3W_y_DItl9ac2dNUe1Ni_k5i9iR0SkdKLfDYgtLvohfYEaEw9cVPOXbIc5axw=k-no"",""https://lh3.googleusercontent.com/grass-cs/ACvplmNo1gWp-XQzTZa___xa9L5qNn5mh1WdY6HbqGUt-Hhe116tMJbm5JD1Qz8k5Zb50sdZfNQv-0I-29t1G7-jRZPhTnjaiktFECZ9XyWqJGkw_IF1I20AON4oNdF4fzauSnDEz2o=k-no"",""https://lh3.googleusercontent.com/grass-cs/ACvplmMcp7bHiA9ipDGO1aetjZLzS0MPv8VkxvV3nVRL6PQTXZPK8PYF7NXYIl1wEgrbw42r-RzEcygW9fdej0afZOAuEB0l5wmujKQ5DzTV0UBh6j0J4bEHvjbz1NAm_VsdUCknsabS=k-no"",""https://lh3.googleusercontent.com/grass-cs/ACvplmOABnQ7UVVveMIQFujLbEGFEN6w1eiomkY4gIp3xdZB4eWDpv6bsRJIl9V8nArjb-le8bbxHrXcoq-lEiDw_T6wGgTSfh7ytYNJeS1eTRRkKmmJID8DOD-qZpM440x1jjkLTvVI=k-no"",""https://lh3.googleusercontent.com/grass-cs/ACvplmM4b7gTAGpy_f_rwOo9ONoSknMg60Hex-4kappfz_5BPqElZdLKvbSXhNr7fDB3NxOjLhk9ueT7iV5Rje45aVmGK0pEvS4te74gChTtSadgI1T847vpCrTNyMf3mn8VOpWFVaZi=k-no"",""https://lh3.googleusercontent.com/grass-cs/ACvplmPCLBre9i8NzHBbEHRwhZX7U-JPxCFo53gzJ1amq5I9Mel42YM_zF1e6H_gFlnxz4-89KWwpzJiFEK-NCc0smP17OjufnxIF0AIC60Wwht_f7K43XfIk8z4kQQGuyhHCGeRHoZE=k-no""],""When"":""2 năm trước"",""review_id"":""ChdDSUhNMG9nS0VJQ0FnSURid3NqUjlRRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/116489892962225700135/reviews?hl=vi"",""posted_at_unix_micros"":1722683334869383,""updated_at_unix_micros"":1722683334869383,""language"":""vi"",""translated_lang"":"""",""text_original"":""Sạch sẽ, thành tịnh nhẹ nhàng, cảm giác thư thái khi đến nơi này!"",""text_translated"":"""",""published_at"":""2024-08-03T11:08:54.869383Z""},{""Name"":""Lê Quý"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJjQLIyhTUdgOqZsy9WLFuoeRBbe0TBi6I6ZhdjtJFUMfm6jcEq=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":""Người dân bán đảo Sơn Trà kể lại rằng, vào thời vua Minh Mạng (nhà Nguyễn, thế kỷ XIX) có một pho tượng Phật không biết từ đâu trôi dạt về bãi cát nơi đây. Cho đó là điềm lành, họ lập nam thờ tự và từ đó cả khu vực sóng yên biển lặng, dân chài yên ổn làm ăn suốt một thời gian dài. Khu bãi cát mà pho tượng phật dạt về từ đấy được mang tên Bãi Bụt (nghĩa là Cõi Phật giữa chốn trần gian) cũng chính là nơi dựng lên chùa Linh Ứng ngày nay"",""Images"":[""https://lh3.googleusercontent.com/grass-cs/ACvplmMratnkq4x0UjOE4idsuLqWKgtaDnUKKSCe5T2gwvgxMZ1LTul6_ieK0YPhPuHTgAQORDCWyxmzoBecLNLJGHc_e2DwmTRtlMErkJL8VGJpnLfbKfzT7tZ3q7SBB05C9sCvZJQj2w=k-no""],""When"":""7 năm trước"",""review_id"":""ChZDSUhNMG9nS0VJQ0FnSUNVMkxfNEhBEAE"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/106101768309554388572/reviews?hl=vi"",""posted_at_unix_micros"":1563323978142754,""updated_at_unix_micros"":1563323978142754,""language"":""vi"",""translated_lang"":"""",""text_original"":""Người dân bán đảo Sơn Trà kể lại rằng, vào thời vua Minh Mạng (nhà Nguyễn, thế kỷ XIX) có một pho tượng Phật không biết từ đâu trôi dạt về bãi cát nơi đây. Cho đó là điềm lành, họ lập nam thờ tự và từ đó cả khu vực sóng yên biển lặng, dân chài yên ổn làm ăn suốt một thời gian dài. Khu bãi cát mà pho tượng phật dạt về từ đấy được mang tên Bãi Bụt (nghĩa là Cõi Phật giữa chốn trần gian) cũng chính là nơi dựng lên chùa Linh Ứng ngày nay"",""text_translated"":"""",""published_at"":""2019-07-17T00:39:38.142754Z""},{""Name"":""Misa Nguyen"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWuAQD_0-IfObhAcYJbf46tKyo0c_UVGaneJKzHkVo-_dHfmF74=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":""Góc nhìn Đà Nẵng tại đây thật đẹp"",""Images"":[""https://lh3.googleusercontent.com/grass-cs/ACvplmPNOJL5gsiziTnIZ35pXuPunFzsa8zeb0AoTSPtS-4cLpdTIOLS-yt_LUSz1rhPkvoPma2PoM-HJGFZsSsnHojSc0XflKsEdUNT0iZxWexDoJx3MDf0LzufI04U4iQKN4kc54w=k-no""],""When"":""2 năm trước"",""review_id"":""ChdDSUhNMG9nS0VJQ0FnSURUcFppRjB3RRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/107310271585103022508/reviews?hl=vi"",""posted_at_unix_micros"":1716707050448643,""updated_at_unix_micros"":1716707050448643,""language"":""vi"",""translated_lang"":"""",""text_original"":""Góc nhìn Đà Nẵng tại đây thật đẹp"",""text_translated"":"""",""published_at"":""2024-05-26T07:04:10.448643Z""},{""Name"":""Quốc Quy Quan"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXRbtDqct_iHZeFn7uGf-qg0hUvfuTPs6E8J5SBnPvrPITJFOeLYQ=s120-c-rp-mo-ba12-br100"",""Rating"":4,""Description"":""cảnh đẹp"",""Images"":[""https://lh3.googleusercontent.com/grass-cs/ACvplmP6fSCBzc_Kt85rcmERoZd-NjUj8TzKOFBRLCekVbwadFPw6VqbvhUrLzSHgDIvirQxhGMCj8GDlFYNMESHvxm7gWoAL7xWVwV36vYEdIXg2vNPJcFV0IYKBU2kLpHo5RGcE2XY5Q=k-no"",""https://lh3.googleusercontent.com/grass-cs/ACvplmO2idXzwoVsRKie2mG8AuiukMtVwoX2pusG1c_DGJ5i26Zir5VTZWBW5LFnc1vFY86tIW5XA5nfGuM4OMxdZo2KDHJd0dC7OVMGw6ijtqUC6dHIx7uSklB1E8Q30_ocz4EQQJU=k-no"",""https://lh3.googleusercontent.com/grass-cs/ACvplmNhmRCvPqtWR8NmveACAS33pNcM_gIutkB3HyU8-bBCoTVq0t3VM2EJO_JFvttBgE7KyvnJaqDp3dIFJWRqmpsf3C0IFRuISqNyXimcLRYtdarccOKyqfs7XTRAYZx98qDseXedeQ=k-no"",""https://lh3.googleusercontent.com/grass-cs/ACvplmNufQEDJ7y6nRdgzDfBdnrntwfRqF0qeTvgEFr6jKtC7S29PQzckclFWeMsEkC9G7LlYAg5LFP24uuk8h1z6TM_DKo-WoW3Qc0_AmoTzWekIo0QMYTyjeaHEj14Xk2i9HWGUIjM=k-no""],""When"":""2 năm trước"",""review_id"":""ChZDSUhNMG9nS0VJQ0FnSUNOOXZEWlZnEAE"",""source"":""Google"",""rating_scale"":5,""rating_float"":4,""author_url"":""https://www.google.com/maps/contrib/104473448123384630816/reviews?hl=vi"",""posted_at_unix_micros"":1705232768004297,""updated_at_unix_micros"":1705232768004297,""language"":""vi"",""translated_lang"":"""",""text_original"":""cảnh đẹp"",""text_translated"":"""",""published_at"":""2024-01-14T11:46:08.004297Z""},{""Name"":""Huynh Minh Hai Dang"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXjz6_hjVRBKfg8AZLWoV990Eu34u1SHMf8Xpjg5ezQv3Ruese45Q=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":""Cảnh đẹp , linh thiêng"",""Images"":[""https://lh3.googleusercontent.com/grass-cs/ACvplmOAu677m_AVSnZY7SjsZK-5cXQZFiZ6gP_XA3upc3VB0XxE7tOI_AfhpBkcIGlF83Y7Pb4HF8FsgxQQcL4kmKGkLaBV4WBatk3Z_GLZoKmSC_mDAkhW1z8T4ftGRkc01_pxoIsrxg=k-no"",""https://lh3.googleusercontent.com/grass-cs/ACvplmOx32Gh3N_SgqlUOHFAJxMAfLCTViQImleL9oye3dXhAOsKGEeCc-xTVwhhPZo9osEd8xQZkvheyuBoQxbaqlcxPRg5I6ec9d4yo0-fyalTSQDLLPBwgFZ0J1l9d673l-71HDk=k-no""],""When"":""2 năm trước"",""review_id"":""ChZDSUhNMG9nS0VJQ0FnSUNacEpPc1V3EAE"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/104133401720778439333/reviews?hl=vi"",""posted_at_unix_micros"":1693842444689961,""updated_at_unix_micros"":1693842444689961,""language"":""vi"",""translated_lang"":"""",""text_original"":""Cảnh đẹp , linh thiêng"",""text_translated"":"""",""published_at"":""2023-09-04T15:47:24.689961Z""},{""Name"":""Vinh Nguyễn"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWuEDey5Se-qbfPDS09NKPM3Mdv1y8HtOAQF8VqOFJVxaZwDD8=s120-c-rp-mo-ba12-br100"",""Rating"":4,""Description"":""Tượng phật nằm chùa Linh ứng nằm ngay trước cánh điện tòa tháp xá lợi."",""Images"":null,""When"":""8 năm trước"",""review_id"":""ChZDSUhNMG9nS0VJQ0FnSURRaHRqZkJnEAE"",""source"":""Google"",""rating_scale"":5,""rating_float"":4,""author_url"":""https://www.google.com/maps/contrib/106494699936017853735/reviews?hl=vi"",""posted_at_unix_micros"":1511590454701000,""updated_at_unix_micros"":1511590492326000,""language"":""vi"",""translated_lang"":"""",""text_original"":""Tượng phật nằm chùa Linh ứng nằm ngay trước cánh điện tòa tháp xá lợi."",""text_translated"":"""",""published_at"":""2017-11-25T06:14:14.701Z""},{""Name"":""chau danh"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWTYFbwONrez05bWlQybweCP9GOmN0fckHSDhD1EY2JEqtLiN4=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":""Không gian thanh tịnh, khí trời trong lành mát mẻ giúp bạn thư giãn, thanh tâm an lạc."",""Images"":null,""When"":""7 năm trước"",""review_id"":""ChZDSUhNMG9nS0VJQ0FnSURJOHMtZFlnEAE"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/114655645754012731488/reviews?hl=vi"",""posted_at_unix_micros"":1546137054046136,""updated_at_unix_micros"":1546137116794581,""language"":""vi"",""translated_lang"":"""",""text_original"":""Không gian thanh tịnh, khí trời trong lành mát mẻ giúp bạn thư giãn, thanh tâm an lạc."",""text_translated"":"""",""published_at"":""2018-12-30T02:30:54.046136Z""}]",null,
